zip_code,city,state_code,latitude,longitude
77467,Pierce,TX,29.23345,-96.18563
77468,Pledger,TX,29.14681,-95.85173
77469,Richmond,TX,29.49229,-95.70571
77470,Rock Island,TX,29.52775,-96.55305
77471,Rosenberg,TX,29.55159,-95.86785
77473,San Felipe,TX,29.79459,-96.1038
77474,Sealy,TX,29.77583,-96.18518
77475,Sheridan,TX,29.50419,-96.66026
77476,Simonton,TX,29.67551,-95.97105
77477,Stafford,TX,29.62625,-95.56718
77478,Sugar Land,TX,29.61896,-95.6077
77479,Sugar Land,TX,29.56503,-95.6346
77480,Sweeny,TX,29.09388,-95.76692
77481,Thompsons,TX,29.47053,-95.56975
77482,Van Vleck,TX,29.09351,-95.88411
77483,Wadsworth,TX,28.77467,-95.86638
77484,Waller,TX,30.07924,-95.92812
77485,Wallis,TX,29.64118,-96.06236
77486,West Columbia,TX,29.15495,-95.6805
77488,Wharton,TX,29.29833,-96.09821
77489,Missouri City,TX,29.60068,-95.51605
77493,Katy,TX,29.85193,-95.83025
77494,Katy,TX,29.74566,-95.82302
77498,Sugar Land,TX,29.64224,-95.65244
77502,Pasadena,TX,29.67984,-95.19953
77503,Pasadena,TX,29.69078,-95.15781
77504,Pasadena,TX,29.64766,-95.19007
77505,Pasadena,TX,29.64895,-95.14284
77506,Pasadena,TX,29.71786,-95.19018
77507,Pasadena,TX,29.62332,-95.06582
77510,Santa Fe,TX,29.34788,-95.09089
77511,Alvin,TX,29.38638,-95.23769
77514,Anahuac,TX,29.69096,-94.62598
77515,Angleton,TX,29.17604,-95.44955
77517,Santa Fe,TX,29.36253,-95.1369
77518,Bacliff,TX,29.50544,-94.98664
77519,Batson,TX,30.21124,-94.58596
77520,Baytown,TX,29.74599,-95.00388
77521,Baytown,TX,29.81298,-94.96233
77523,Baytown,TX,29.77598,-94.8632
77530,Channelview,TX,29.78948,-95.11159
77531,Clute,TX,29.03895,-95.40071
77532,Crosby,TX,29.93177,-95.05602
77533,Daisetta,TX,30.09139,-94.59488
77534,Danbury,TX,29.21335,-95.30387
77535,Dayton,TX,30.05129,-94.91569
77536,Deer Park,TX,29.69021,-95.11891
77538,Devers,TX,29.99217,-94.53976
77539,Dickinson,TX,29.45578,-95.02723
77541,Freeport,TX,29.01496,-95.32667
77545,Fresno,TX,29.53729,-95.47242
77546,Friendswood,TX,29.5132,-95.19352
77547,Galena Park,TX,29.74018,-95.23836
77550,Galveston,TX,29.31021,-94.77706
77551,Galveston,TX,29.27903,-94.83502
77554,Galveston,TX,29.23187,-94.92544
77560,Hankamer,TX,29.86399,-94.59643
77561,Hardin,TX,30.13459,-94.73551
77562,Highlands,TX,29.82917,-95.05473
77563,Hitchcock,TX,29.31123,-95.01822
77564,Hull,TX,30.21811,-94.65989
77565,Kemah,TX,29.53925,-95.03229
77566,Lake Jackson,TX,29.04971,-95.47511
77568,La Marque,TX,29.36653,-94.98773
77571,La Porte,TX,29.69287,-95.06012
77573,League City,TX,29.50213,-95.08636
77575,Liberty,TX,30.07738,-94.73666
77577,Liverpool,TX,29.25966,-95.26731
77578,Manvel,TX,29.47794,-95.36757
77580,Mont Belvieu,TX,29.85706,-94.88081
77581,Pearland,TX,29.5624,-95.27982
77582,Raywood,TX,30.01371,-94.65497
77583,Rosharon,TX,29.37763,-95.4585
77584,Pearland,TX,29.54577,-95.35013
77585,Saratoga,TX,30.29949,-94.5294
77586,Seabrook,TX,29.58267,-95.03391
77587,South Houston,TX,29.66117,-95.22865
77590,Texas City,TX,29.3804,-94.91759
77591,Texas City,TX,29.39971,-95.00074
77597,Wallisville,TX,29.82811,-94.69521
77598,Webster,TX,29.53766,-95.13714
77611,Bridge City,TX,30.01259,-93.8222
77612,Buna,TX,30.39851,-93.93276
77613,China,TX,30.02493,-94.35393
77614,Deweyville,TX,30.3055,-93.76033
77615,Evadale,TX,30.35713,-94.06563
77616,Fred,TX,30.56804,-94.2117
77617,Gilchrist,TX,29.51128,-94.51052
77619,Groves,TX,29.94549,-93.9165
77622,Hamshire,TX,29.85741,-94.29467
77623,High Island,TX,29.55957,-94.41621
77624,Hillister,TX,30.68674,-94.2822
77625,Kountze,TX,30.37032,-94.3923
77627,Nederland,TX,29.99095,-94.00772
77629,Nome,TX,29.97476,-94.42727
77630,Orange,TX,30.06534,-93.86844
77632,Orange,TX,30.2014,-93.80477
77640,Port Arthur,TX,29.88021,-93.94152
77642,Port Arthur,TX,29.93917,-93.91606
77650,Port Bolivar,TX,29.42995,-94.68096
77651,Port Neches,TX,29.98036,-93.94821
77655,Sabine Pass,TX,29.71338,-93.95306
77656,Silsbee,TX,30.42866,-94.16887
77657,Lumberton,TX,30.22549,-94.18862
77659,Sour Lake,TX,30.15775,-94.43279
77660,Spurger,TX,30.63993,-94.14105
77661,Stowell,TX,29.78021,-94.36861
77662,Vidor,TX,30.1793,-94.01876
77663,Village Mills,TX,30.51033,-94.4052
77664,Warren,TX,30.58901,-94.39529
77665,Winnie,TX,29.78697,-94.40969
77701,Beaumont,TX,30.07321,-94.10579
77702,Beaumont,TX,30.08624,-94.12825
77703,Beaumont,TX,30.11522,-94.10906
77705,Beaumont,TX,29.90652,-94.16961
77706,Beaumont,TX,30.10049,-94.16717
77707,Beaumont,TX,30.05323,-94.1748
77708,Beaumont,TX,30.14747,-94.15128
77713,Beaumont,TX,30.06777,-94.25716
77801,Bryan,TX,30.63968,-96.36451
77802,Bryan,TX,30.6609,-96.32233
77803,Bryan,TX,30.67835,-96.3867
77807,Bryan,TX,30.6783,-96.47982
77808,Bryan,TX,30.78965,-96.31362
77830,Anderson,TX,30.52648,-96.00849
77831,Bedias,TX,30.73144,-95.90933
77833,Brenham,TX,30.20842,-96.40797
77835,Burton,TX,30.19439,-96.59257
77836,Caldwell,TX,30.53798,-96.67813
77837,Calvert,TX,31.00704,-96.67718
77840,College Station,TX,30.6115,-96.32332
77845,College Station,TX,30.56212,-96.27607
77852,Deanville,TX,30.42833,-96.7573
77853,Dime Box,TX,30.3623,-96.84035
77855,Flynn,TX,31.14741,-96.11217
77856,Franklin,TX,31.07714,-96.41499
77857,Gause,TX,30.78246,-96.73927
77859,Hearne,TX,30.88012,-96.51707
77861,Iola,TX,30.72477,-96.09908
77863,Lyons,TX,30.39306,-96.55946
77864,Madisonville,TX,30.96087,-95.89297
77865,Marquez,TX,31.22275,-96.22553
77866,Millican,TX,30.49356,-96.21034
77867,Mumford,TX,30.74163,-96.56992
77868,Navasota,TX,30.36954,-96.05815
77871,Normangee,TX,31.05129,-96.10903
77872,North Zulch,TX,30.88539,-96.0971
77873,Richards,TX,30.57489,-95.79934
77875,Roans Prairie,TX,30.58119,-95.94675
77876,Shiro,TX,30.60369,-95.85656
77878,Snook,TX,30.47222,-96.45089
77879,Somerville,TX,30.40078,-96.49378
77880,Washington,TX,30.28283,-96.1863
77882,Wheelock,TX,30.91139,-96.37909
77901,Victoria,TX,28.80629,-96.98553
77904,Victoria,TX,28.91788,-97.0311
77905,Victoria,TX,28.72789,-97.0508
77950,Austwell,TX,28.26427,-96.89666
77951,Bloomington,TX,28.63476,-96.91183
77954,Cuero,TX,29.0966,-97.29533
77957,Edna,TX,29.03022,-96.70606
77960,Fannin,TX,28.65306,-97.2461
77961,Francitas,TX,28.85684,-96.35947
77962,Ganado,TX,29.03253,-96.5023
77963,Goliad,TX,28.65589,-97.40093
77964,Hallettsville,TX,29.38023,-96.84301
77968,Inez,TX,28.90619,-96.84952
77969,La Salle,TX,28.77579,-96.64719
77970,La Ward,TX,28.84533,-96.43153
77971,Lolita,TX,28.83063,-96.52176
77973,Mcfaddin,TX,28.54094,-96.95512
77974,Meyersville,TX,28.89295,-97.29275
77975,Moulton,TX,29.56843,-97.08818
77976,Nursery,TX,28.94057,-97.1342
77977,Placedo,TX,28.68082,-96.80183
77978,Point Comfort,TX,28.69152,-96.5991
77979,Port Lavaca,TX,28.60248,-96.6017
77982,Port O'Connor,TX,28.44903,-96.48657
77983,Seadrift,TX,28.39874,-96.64049
77984,Shiner,TX,29.45373,-97.18849
77986,Sublime,TX,29.47661,-96.79607
77987,Sweet Home,TX,29.34569,-97.08019
77988,Telferner,TX,28.84701,-96.87547
77990,Tivoli,TX,28.48098,-96.93438
77991,Vanderbilt,TX,28.7866,-96.59467
77993,Weesatche,TX,28.85158,-97.433
77994,Westhoff,TX,29.17977,-97.46563
77995,Yoakum,TX,29.20384,-97.08814
78002,Atascosa,TX,29.28305,-98.73652
78003,Bandera,TX,29.71092,-99.09823
78004,Bergheim,TX,29.85767,-98.53773
78005,Bigfoot,TX,28.92848,-98.84668
78006,Boerne,TX,29.86869,-98.71368
78007,Calliham,TX,28.48212,-98.40373
78008,Campbellton,TX,28.72478,-98.25911
78009,Castroville,TX,29.36251,-98.88442
78010,Center Point,TX,29.91122,-99.04698
78011,Charlotte,TX,28.80267,-98.73441
78012,Christine,TX,28.75792,-98.45578
78013,Comfort,TX,29.97798,-98.90647
78014,Cotulla,TX,28.39837,-99.10946
78015,Boerne,TX,29.7439,-98.64785
78016,Devine,TX,29.18499,-98.95692
78017,Dilley,TX,28.72456,-99.20455
78019,Encinal,TX,28.02401,-99.28461
78021,Fowlerton,TX,28.4318,-98.83489
78022,George West,TX,28.24222,-98.16421
78023,Helotes,TX,29.61549,-98.75443
78024,Hunt,TX,29.9964,-99.48622
78025,Ingram,TX,30.07971,-99.28562
78026,Jourdanton,TX,28.75573,-98.54754
78027,Kendalia,TX,29.98193,-98.53868
78028,Kerrville,TX,30.04115,-99.16276
78029,Kerrville,TX,29.90078,-99.1898
78039,La Coste,TX,29.31324,-98.82528
78040,Laredo,TX,27.51349,-99.50232
78041,Laredo,TX,27.55489,-99.46889
78043,Laredo,TX,27.54037,-99.27447
78044,Laredo,TX,27.75613,-99.22748
78045,Laredo,TX,27.83197,-99.65963
78046,Laredo,TX,27.38371,-99.36803
78050,Leming,TX,29.08924,-98.50258
78052,Lytle,TX,29.20582,-98.77427
78055,Medina,TX,29.8184,-99.31923
78056,Mico,TX,29.53896,-98.94184
78057,Moore,TX,29.03924,-99.02185
78058,Mountain Home,TX,30.13188,-99.59042
78059,Natalia,TX,29.19236,-98.84143
78061,Pearsall,TX,28.90162,-99.13104
78063,Pipe Creek,TX,29.68793,-98.91424
78064,Pleasanton,TX,28.9206,-98.4249
78065,Poteet,TX,29.08152,-98.64437
78066,Rio Medina,TX,29.49065,-98.89042
78067,San Ygnacio,TX,27.11312,-99.32793
78069,Somerset,TX,29.18973,-98.68045
78070,Spring Branch,TX,29.89291,-98.40732
78071,Three Rivers,TX,28.47756,-98.19733
78072,Tilden,TX,28.32631,-98.58357
78073,Von Ormy,TX,29.24569,-98.6213
78074,Waring,TX,29.94234,-98.79214
78075,Whitsett,TX,28.58862,-98.26823
78076,Zapata,TX,26.93149,-99.13382
78101,Adkins,TX,29.34444,-98.23316
78102,Beeville,TX,28.4094,-97.71733
78104,Beeville,TX,28.52361,-97.76197
78107,Berclair,TX,28.57827,-97.59484
78108,Cibolo,TX,29.57354,-98.22068
78109,Converse,TX,29.47977,-98.29295
78111,Ecleto,TX,29.03696,-97.74074
78112,Elmendorf,TX,29.21353,-98.37266
78113,Falls City,TX,28.94563,-98.13611
78114,Floresville,TX,29.12124,-98.19708
78116,Gillett,TX,29.11275,-97.75677
78117,Hobson,TX,28.95092,-97.95736
78118,Karnes City,TX,28.87574,-97.94729
78119,Kenedy,TX,28.71739,-97.91187
78121,La Vernia,TX,29.35118,-98.10241
78122,Leesville,TX,29.44512,-97.72212
78123,McQueeney,TX,29.60056,-98.04236
78124,Marion,TX,29.5585,-98.15176
78125,Mineral,TX,28.53184,-97.96656
78130,New Braunfels,TX,29.69224,-98.06877
78132,New Braunfels,TX,29.76299,-98.19
78133,Canyon Lake,TX,29.88119,-98.24624
78140,Nixon,TX,29.30758,-97.7619
78141,Nordheim,TX,28.90484,-97.62365
78142,Normanna,TX,28.53632,-97.81297
78143,Pandora,TX,29.26267,-97.86085
78144,Panna Maria,TX,28.95506,-97.88795
78145,Pawnee,TX,28.64539,-97.99248
78146,Pettus,TX,28.6038,-97.83989
78147,Poth,TX,29.07375,-98.08017
78148,Universal City,TX,29.54331,-98.29609
78151,Runge,TX,28.86788,-97.70986
78152,Saint Hedwig,TX,29.43046,-98.20171
78154,Schertz,TX,29.54774,-98.26574
78155,Seguin,TX,29.53305,-97.93832
78159,Smiley,TX,29.23031,-97.58247
78160,Stockdale,TX,29.24182,-97.9285
78161,Sutherland Springs,TX,29.28741,-98.05012
78162,Tuleta,TX,28.57816,-97.79447
78163,Bulverde,TX,29.7663,-98.44514
78164,Yorktown,TX,28.9792,-97.5188
78201,San Antonio,TX,29.46901,-98.52861
78202,San Antonio,TX,29.42821,-98.46078
78203,San Antonio,TX,29.41513,-98.4593
78204,San Antonio,TX,29.40327,-98.50368
78205,San Antonio,TX,29.42364,-98.48647
78207,San Antonio,TX,29.42223,-98.52545
78208,San Antonio,TX,29.4399,-98.45823
78209,San Antonio,TX,29.48899,-98.45675
78210,San Antonio,TX,29.39597,-98.46433
78211,San Antonio,TX,29.34644,-98.56327
78212,San Antonio,TX,29.46447,-98.49222
78213,San Antonio,TX,29.51745,-98.52358
78214,San Antonio,TX,29.34944,-98.47971
78215,San Antonio,TX,29.4404,-98.48031
78216,San Antonio,TX,29.53641,-98.48999
78217,San Antonio,TX,29.54073,-98.42097
78218,San Antonio,TX,29.49354,-98.39948
78219,San Antonio,TX,29.44137,-98.38459
78220,San Antonio,TX,29.41308,-98.40152
78221,San Antonio,TX,29.28097,-98.47529
78222,San Antonio,TX,29.3679,-98.38334
78223,San Antonio,TX,29.31102,-98.38675
78224,San Antonio,TX,29.30831,-98.53751
78225,San Antonio,TX,29.38795,-98.52586
78226,San Antonio,TX,29.38442,-98.56885
78227,San Antonio,TX,29.39654,-98.64019
78228,San Antonio,TX,29.46072,-98.57201
78229,San Antonio,TX,29.5056,-98.57261
78230,San Antonio,TX,29.5455,-98.55571
78231,San Antonio,TX,29.57978,-98.54504
78232,San Antonio,TX,29.58792,-98.47503
78233,San Antonio,TX,29.55483,-98.36323
78234,Jbsa Ft Sam Houston,TX,29.46108,-98.43715
78235,San Antonio,TX,29.34244,-98.43934
78236,Jbsa Lackland,TX,29.3859,-98.62256
78237,San Antonio,TX,29.42079,-98.56832
78238,San Antonio,TX,29.47088,-98.61925
78239,San Antonio,TX,29.51664,-98.3625
78240,San Antonio,TX,29.5244,-98.60813
78242,San Antonio,TX,29.35067,-98.60751
78244,San Antonio,TX,29.47702,-98.35075
78245,San Antonio,TX,29.40106,-98.73549
78247,San Antonio,TX,29.58005,-98.41196
78248,San Antonio,TX,29.59022,-98.52553
78249,San Antonio,TX,29.56752,-98.614
78250,San Antonio,TX,29.50341,-98.66668
78251,San Antonio,TX,29.46292,-98.67763
78252,San Antonio,TX,29.34167,-98.69682
78253,San Antonio,TX,29.46899,-98.78885
78254,San Antonio,TX,29.53011,-98.72805
78255,San Antonio,TX,29.64814,-98.66405
78256,San Antonio,TX,29.62272,-98.6262
78257,San Antonio,TX,29.64373,-98.57713
78258,San Antonio,TX,29.63574,-98.49282
78259,San Antonio,TX,29.62512,-98.42031
78260,San Antonio,TX,29.69737,-98.49212
78261,San Antonio,TX,29.69189,-98.40072
78263,San Antonio,TX,29.35084,-98.31219
78264,San Antonio,TX,29.19868,-98.50534
78266,San Antonio,TX,29.65611,-98.3295
78330,Agua Dulce,TX,27.7656,-97.91378
78332,Alice,TX,27.71671,-98.13208
78336,Aransas Pass,TX,27.94356,-97.1862
78338,Armstrong,TX,26.86821,-97.73585
78339,Banquete,TX,27.80036,-97.7912
78340,Bayside,TX,28.12472,-97.20982
78341,Benavides,TX,27.57551,-98.46636
78342,Ben Bolt,TX,27.66012,-98.07572
78343,Bishop,TX,27.62163,-97.77216
78344,Bruni,TX,27.56303,-98.85966
78347,Chapman Ranch,TX,27.57337,-97.48642
78349,Concepcion,TX,27.37501,-98.29983
78351,Driscoll,TX,27.66779,-97.75258
78352,Edroy,TX,27.98154,-97.68978
78353,Encino,TX,26.88621,-98.23927
78355,Falfurrias,TX,27.18855,-98.20304
78357,Freer,TX,27.93286,-98.5629
78358,Fulton,TX,28.06841,-97.04325
78359,Gregory,TX,27.93021,-97.30056
78360,Guerra,TX,26.8605,-98.83204
78361,Hebbronville,TX,27.08457,-98.73973
78362,Ingleside,TX,27.86668,-97.20167
78363,Kingsville,TX,27.43836,-97.85532
78368,Mathis,TX,28.11299,-97.81201
78369,Mirando City,TX,27.42418,-99.08229
78370,Odem,TX,27.94238,-97.6033
78371,Oilton,TX,27.5493,-99.04716
78372,Orange Grove,TX,27.9979,-98.09669
78373,Port Aransas,TX,27.78075,-97.11737
78374,Portland,TX,27.88849,-97.29366
78375,Premont,TX,27.38282,-98.16351
78376,Realitos,TX,27.37163,-98.47721
78377,Refugio,TX,28.3418,-97.18051
78379,Riviera,TX,27.30211,-97.79361
78380,Robstown,TX,27.77872,-97.7363
78382,Rockport,TX,28.11489,-97.06342
78383,Sandia,TX,28.07713,-97.94425
78384,San Diego,TX,27.73068,-98.4707
78385,Sarita,TX,27.1276,-97.8369
78387,Sinton,TX,28.08224,-97.55255
78389,Skidmore,TX,28.244,-97.66619
78390,Taft,TX,28.00198,-97.35631
78391,Tynan,TX,28.18297,-97.72743
78393,Woodsboro,TX,28.18097,-97.35427
78401,Corpus Christi,TX,27.79734,-97.40118
78402,Corpus Christi,TX,27.82413,-97.4091
78404,Corpus Christi,TX,27.76798,-97.39946
78405,Corpus Christi,TX,27.77404,-97.43872
78406,Corpus Christi,TX,27.77197,-97.51543
78407,Corpus Christi,TX,27.80762,-97.44772
78408,Corpus Christi,TX,27.80081,-97.44339
78409,Corpus Christi,TX,27.81729,-97.51458
78410,Corpus Christi,TX,27.83798,-97.59388
78411,Corpus Christi,TX,27.7293,-97.38504
78412,Corpus Christi,TX,27.70364,-97.34264
78413,Corpus Christi,TX,27.68345,-97.40409
78414,Corpus Christi,TX,27.65992,-97.369
78415,Corpus Christi,TX,27.65437,-97.48712
78416,Corpus Christi,TX,27.74933,-97.43759
78417,Corpus Christi,TX,27.73753,-97.46771
78418,Corpus Christi,TX,27.52732,-97.29313
78501,Mcallen,TX,26.21599,-98.2391
78503,Mcallen,TX,26.16229,-98.25132
78504,Mcallen,TX,26.27758,-98.23728
78516,Alamo,TX,26.14256,-98.11977
78520,Brownsville,TX,25.96564,-97.55103
78521,Brownsville,TX,25.95109,-97.32078
78526,Brownsville,TX,25.99587,-97.44991
78535,Combes,TX,26.24948,-97.73124
78536,Delmita,TX,26.6432,-98.44369
78537,Donna,TX,26.17322,-98.05744
78538,Edcouch,TX,26.36812,-97.97152
78539,Edinburg,TX,26.28,-98.18311
78540,Edinburg,TX,26.54911,-97.99164
78541,Edinburg,TX,26.4528,-98.28632
78542,Edinburg,TX,26.44412,-98.09163
78543,Elsa,TX,26.30117,-98.00508
78545,Falcon Heights,TX,26.591,-99.13889
78547,Garciasville,TX,26.30868,-98.69723
78548,Grulla,TX,26.27654,-98.65527
78549,Hargill,TX,26.48528,-98.02329
78550,Harlingen,TX,26.25469,-97.66406
78552,Harlingen,TX,26.19664,-97.75083
78557,Hidalgo,TX,26.10844,-98.25118
78558,La Blanca,TX,26.29276,-98.02366
78559,La Feria,TX,26.14549,-97.82765
78560,La Joya,TX,26.25545,-98.49515
78561,Lasara,TX,26.4687,-97.91595
78562,La Villa,TX,26.28809,-97.89293
78563,Linn,TX,26.66557,-98.2517
78564,Lopeno,TX,26.67801,-99.13171
78565,Los Ebanos,TX,26.24453,-98.561
78566,Los Fresnos,TX,26.13543,-97.42184
78567,Los Indios,TX,26.04607,-97.73866
78569,Lyford,TX,26.37417,-97.73851
78570,Mercedes,TX,26.17149,-97.9112
78572,Mission,TX,26.19848,-98.35633
78573,Mission,TX,26.29745,-98.30242
78574,Mission,TX,26.31118,-98.37293
78575,Olmito,TX,26.03234,-97.55083
78576,Penitas,TX,26.32584,-98.46799
78577,Pharr,TX,26.1665,-98.19082
78578,Port Isabel,TX,26.05336,-97.31004
78579,Progreso,TX,26.0892,-97.94627
78580,Raymondville,TX,26.50065,-97.75087
78582,Rio Grande City,TX,26.53937,-98.73985
78583,Rio Hondo,TX,26.28166,-97.4686
78584,Roma,TX,26.56226,-98.98471
78585,Salineno,TX,26.4856,-99.07737
78586,San Benito,TX,26.10715,-97.64576
78588,San Isidro,TX,26.73966,-98.39852
78589,San Juan,TX,26.15349,-98.15979
78590,San Perlita,TX,26.50401,-97.63486
78591,Santa Elena,TX,26.65351,-98.53408
78592,Santa Maria,TX,26.06516,-97.8461
78593,Santa Rosa,TX,26.26999,-97.82187
78594,Sebastian,TX,26.34704,-97.8037
78595,Sullivan City,TX,26.31457,-98.54038
78596,Weslaco,TX,26.10668,-97.99856
78597,South Padre Island,TX,26.2474,-97.19688
78599,Weslaco,TX,26.2181,-97.99087
78602,Bastrop,TX,30.12735,-97.32801
78605,Bertram,TX,30.77366,-98.04663
78606,Blanco,TX,30.09213,-98.45789
78607,Bluffton,TX,30.81961,-98.488
78608,Briggs,TX,30.9341,-97.93255
78609,Buchanan Dam,TX,30.75975,-98.45271
78610,Buda,TX,30.07962,-97.84047
78611,Burnet,TX,30.79188,-98.26663
78612,Cedar Creek,TX,30.09301,-97.49017
78613,Cedar Park,TX,30.50683,-97.81939
78614,Cost,TX,29.41314,-97.59429
78615,Coupland,TX,30.46426,-97.39061
78616,Dale,TX,29.92687,-97.55655
78617,Del Valle,TX,30.1508,-97.59928
78618,Doss,TX,30.48624,-99.16794
78619,Driftwood,TX,30.11215,-98.03101
78620,Dripping Springs,TX,30.22214,-98.13491
78621,Elgin,TX,30.33737,-97.36053
78622,Fentress,TX,29.77225,-97.78229
78623,Fischer,TX,29.95973,-98.21933
78624,Fredericksburg,TX,30.29227,-98.87141
78626,Georgetown,TX,30.66664,-97.59878
78628,Georgetown,TX,30.63981,-97.74636
78629,Gonzales,TX,29.47762,-97.45093
78631,Harper,TX,30.34576,-99.31161
78632,Harwood,TX,29.68866,-97.46858
78633,Georgetown,TX,30.73803,-97.75465
78634,Hutto,TX,30.56,-97.54404
78635,Hye,TX,30.20824,-98.5485
78636,Johnson City,TX,30.31649,-98.42376
78638,Kingsbury,TX,29.65821,-97.79595
78639,Kingsland,TX,30.65823,-98.45506
78640,Kyle,TX,29.99619,-97.82355
78641,Leander,TX,30.55851,-97.91473
78642,Liberty Hill,TX,30.6946,-97.94087
78643,Llano,TX,30.68161,-98.71281
78644,Lockhart,TX,29.87111,-97.67292
78645,Leander,TX,30.4502,-97.96934
78648,Luling,TX,29.69594,-97.63827
78650,McDade,TX,30.30536,-97.21574
78652,Manchaca,TX,30.13462,-97.8606
78653,Manor,TX,30.33783,-97.52006
78654,Marble Falls,TX,30.57112,-98.20982
78655,Martindale,TX,29.82346,-97.83517
78656,Maxwell,TX,29.90275,-97.8089
78657,Horseshoe Bay,TX,30.53328,-98.37906
78658,Ottine,TX,29.59339,-97.62661
78659,Paige,TX,30.20667,-97.12624
78660,Pflugerville,TX,30.44361,-97.59558
78661,Prairie Lea,TX,29.72925,-97.74212
78662,Red Rock,TX,29.94316,-97.44231
78663,Round Mountain,TX,30.41582,-98.31144
78664,Round Rock,TX,30.50461,-97.64583
78665,Round Rock,TX,30.55038,-97.63681
78666,San Marcos,TX,29.8826,-97.97974
78669,Spicewood,TX,30.4347,-98.13066
78670,Staples,TX,29.76267,-97.84608
78671,Stonewall,TX,30.20409,-98.63275
78672,Tow,TX,30.88151,-98.49128
78674,Weir,TX,30.67213,-97.59653
78675,Willow City,TX,30.4585,-98.70534
78676,Wimberley,TX,30.04141,-98.15051
78677,Wrightsboro,TX,29.34174,-97.59335
78681,Round Rock,TX,30.5355,-97.71981
78701,Austin,TX,30.27022,-97.74248
78702,Austin,TX,30.26339,-97.7144
78703,Austin,TX,30.29385,-97.76554
78704,Austin,TX,30.24298,-97.76537
78705,Austin,TX,30.2947,-97.739
78717,Austin,TX,30.48988,-97.75393
78719,Austin,TX,30.14465,-97.67148
78721,Austin,TX,30.27127,-97.68345
78722,Austin,TX,30.29005,-97.71458
78723,Austin,TX,30.30423,-97.68578
78724,Austin,TX,30.29474,-97.61439
78725,Austin,TX,30.23554,-97.60859
78726,Austin,TX,30.42898,-97.84254
78727,Austin,TX,30.42894,-97.71736
78728,Austin,TX,30.45537,-97.68948
78729,Austin,TX,30.45738,-97.75516
78730,Austin,TX,30.36322,-97.83847
78731,Austin,TX,30.34766,-97.7687
78732,Austin,TX,30.3802,-97.89291
78733,Austin,TX,30.32338,-97.87762
78734,Austin,TX,30.38079,-97.94676
78735,Austin,TX,30.26634,-97.86775
78736,Austin,TX,30.24833,-97.94965
78737,Austin,TX,30.18935,-97.96059
78738,Austin,TX,30.30668,-97.99002
78739,Austin,TX,30.17596,-97.89087
78741,Austin,TX,30.23007,-97.71389
78742,Austin,TX,30.24375,-97.65869
78744,Austin,TX,30.18024,-97.72888
78745,Austin,TX,30.20743,-97.79822
78746,Austin,TX,30.29759,-97.81136
78747,Austin,TX,30.12521,-97.74117
78748,Austin,TX,30.16144,-97.8227
78749,Austin,TX,30.21329,-97.85732
78750,Austin,TX,30.41685,-97.80223
78751,Austin,TX,30.3108,-97.72278
78752,Austin,TX,30.33141,-97.70364
78753,Austin,TX,30.38353,-97.67335
78754,Austin,TX,30.35633,-97.63925
78756,Austin,TX,30.32219,-97.7402
78757,Austin,TX,30.35164,-97.73267
78758,Austin,TX,30.38768,-97.70665
78759,Austin,TX,30.4027,-97.76093
78801,Uvalde,TX,29.36407,-99.88476
78802,Uvalde,TX,29.14481,-99.91983
78827,Asherton,TX,28.42865,-99.72393
78828,Barksdale,TX,29.84372,-99.99375
78829,Batesville,TX,28.89351,-99.57401
78830,Big Wells,TX,28.53226,-99.48219
78832,Brackettville,TX,29.39512,-100.4069
78833,Camp Wood,TX,29.69785,-99.97248
78834,Carrizo Springs,TX,28.54776,-99.87286
78837,Comstock,TX,29.92708,-101.28057
78838,Concan,TX,29.53476,-99.70757
78839,Crystal City,TX,28.71282,-99.75516
78840,Del Rio,TX,29.74499,-100.92362
78841,Del Rio,TX,29.8459,-101.4653
78842,Del Rio,TX,29.63677,-101.01044
78850,D Hanis,TX,29.27937,-99.33581
78851,Dryden,TX,30.22441,-101.91733
78852,Eagle Pass,TX,28.82698,-100.31543
78860,El Indio,TX,28.38168,-100.22962
78861,Hondo,TX,29.41778,-99.15663
78870,Knippa,TX,29.29829,-99.61255
78871,Langtry,TX,29.90185,-101.62018
78872,La Pryor,TX,28.90751,-99.88039
78873,Leakey,TX,29.80966,-99.73953
78877,Quemado,TX,28.9533,-100.60429
78879,Rio Frio,TX,29.6435,-99.71733
78880,Rocksprings,TX,29.96486,-100.27779
78881,Sabinal,TX,29.39333,-99.50972
78883,Tarpley,TX,29.67707,-99.31851
78884,Utopia,TX,29.63823,-99.49308
78885,Vanderpool,TX,29.82682,-99.54502
78886,Yancey,TX,29.15453,-99.18749
78931,Bleiblerville,TX,30.03117,-96.44291
78932,Carmine,TX,30.1656,-96.70793
78933,Cat Spring,TX,29.77209,-96.33829
78934,Columbus,TX,29.7023,-96.56741
78935,Alleyton,TX,29.68797,-96.43006
78938,Ellinger,TX,29.82757,-96.7041
78940,Fayetteville,TX,29.93139,-96.66701
78941,Flatonia,TX,29.74201,-97.1561
78942,Giddings,TX,30.16803,-96.93153
78943,Glidden,TX,29.69721,-96.59538
78944,Industry,TX,30.00401,-96.48945
78945,La Grange,TX,29.91594,-96.89031
78946,Ledbetter,TX,30.18947,-96.77412
78947,Lexington,TX,30.42378,-97.04183
78948,Lincoln,TX,30.30748,-96.97022
78949,Muldoon,TX,29.83681,-97.08062
